entry,subentry,pt,eta,phi,mass
10944,0,74.17214,2.3325195,-0.87402344,0.10571289
10944,1,34.78805,1.8168945,2.9594727,0.10571289
10947,0,39.60846,-1.2822266,-1.3293457,0.10571289
10947,1,33.934578,-2.0668945,1.7739258,0.10571289
10948,0,13.1142435,-2.1958008,-1.0065918,0.10571289
10951,0,25.335783,-1.684082,2.7783203,0.10571289
10954,0,11.572873,0.74279785,-0.44604492,0.10571289
10961,0,39.223625,-1.9814453,0.26983643,0.10571289
10961,1,11.262845,-2.1582031,2.2280273,0.10571289
10967,0,25.27543,1.470459,1.1677246,0.10571289
10968,0,39.865547,-0.36669922,-0.56030273,0.10571289
10968,1,11.600355,-1.7277832,2.9614258,0.10571289
10971,0,48.07699,-0.546875,-1.9499512,0.10571289
10971,1,33.279198,-0.1940918,2.4311523,0.10571289
10975,0,42.575153,1.9296875,0.78601074,0.10571289
10975,1,42.121223,0.7647705,2.9780273,0.10571289
10975,2,17.960556,0.4567871,-0.6326904,0.10571289
10977,0,17.45741,0.7811279,2.277832,0.10571289
10981,0,35.390617,2.003418,0.0839386,0.10571289
10981,1,29.945961,1.6765137,2.7001953,0.10571289
10984,0,17.437319,1.7851562,-0.66467285,0.10571289
10984,1,12.974619,2.288086,-0.40618896,0.10571289
10987,0,28.180853,-1.013916,1.543457,0.10571289
10987,1,11.097915,0.8208008,-0.79504395,0.10571289
10989,0,11.046583,2.2353516,2.3789062,0.10571289
10993,0,34.98069,2.0771484,-0.6888428,0.10571289
10996,0,19.868185,1.4934082,-0.49725342,0.10571289
10996,1,15.6461525,2.277832,-3.1186523,0.10571289
10997,0,36.511276,1.7692871,1.6713867,0.10571289
10998,0,30.275337,-1.4230957,0.76086426,0.10571289
10998,1,20.862555,-1.0622559,2.974121,0.10571289
10998,2,20.851257,-0.920166,-2.1757812,0.10571289
10998,3,14.624968,-1.7077637,-0.043525696,0.10571289
11001,0,10.669405,0.41149902,1.0498047,0.10571289
11002,0,151.91203,-0.17440796,2.965332,0.10571289
11002,1,21.918646,-1.5549316,2.0629883,0.10571289
11005,0,25.630686,0.45343018,2.9780273,0.10571289
11008,0,93.07539,1.4042969,0.3838501,0.10571289
11008,1,22.928257,1.5837402,2.114746,0.10571289
11009,0,20.475443,1.668457,-1.140625,0.10571289
11011,0,22.97308,-0.3706665,2.305664,0.10571289
11013,0,60.102604,-0.18261719,1.7775879,0.10571289
11013,1,14.315048,-0.9584961,-1.7905273,0.10571289
11015,0,27.327162,0.26397705,0.47460938,0.10571289
11015,1,22.998053,-2.0073242,-2.722168,0.10571289
11018,0,15.190677,2.2436523,0.4296875,0.10571289
11027,0,12.925676,-1.5505371,-1.6401367,0.10571289
11030,0,21.630964,-1.0187988,-1.638916,0.10571289
11030,1,10.639595,2.0249023,-0.96276855,0.10571289
11032,0,40.345673,-0.5371094,-1.454834,0.10571289
11032,1,38.180183,-0.7576904,1.7038574,0.10571289
11033,0,13.040841,0.8267822,-2.918457,0.10571289
11035,0,24.745518,-2.368164,-0.8902588,0.10571289
11037,0,31.610468,0.3661499,-0.31207275,0.10571289
11037,1,23.434933,1.6989746,-3.0126953,0.10571289
11038,0,37.85995,0.47357178,0.7116699,0.10571289
11038,1,20.547878,2.1245117,-2.369629,0.10571289
11049,0,67.878876,-0.86413574,-1.5837402,0.10571289
11049,1,46.87571,-0.4492798,0.18637085,0.10571289
11050,0,54.840343,1.0144043,1.8481445,0.10571289
11050,1,35.074898,1.8491211,-2.1606445,0.10571289
11051,0,37.848103,-1.8125,-3.059082,0.10571289
11053,0,88.63239,-1.6313477,2.2070312,0.10571289
11053,1,37.967102,0.08973694,-0.8438721,0.10571289
11055,0,46.799,-1.0351562,-1.9365234,0.10571289
11055,1,44.23078,-1.4423828,1.5603027,0.10571289
11059,0,24.236366,-1.420166,0.26434326,0.10571289
11062,0,11.574303,0.41577148,-2.4951172,0.10571289
11066,0,43.203594,1.7558594,-1.328125,0.10571289
11066,1,33.380318,0.6960449,2.3051758,0.10571289
11067,0,21.057552,0.8317871,0.33270264,0.10571289
11073,0,10.705638,-2.2539062,-1.4353027,0.10571289
11077,0,20.261215,-1.6320801,1.5908203,0.10571289
11078,0,32.520466,-1.3220215,1.3625488,0.10571289
11086,0,85.66808,0.4050293,-2.8139648,0.10571289
11086,1,39.23642,-0.8359375,-1.3344727,0.10571289
11087,0,22.289524,2.385254,2.3046875,0.10571289
11088,0,11.176836,-0.32336426,1.7216797,0.10571289
11095,0,25.691473,-1.9528809,-0.058937073,0.10571289
11096,0,21.624813,-1.6745605,-1.2070312,0.10571289
11097,0,15.179729,1.5769043,1.7741699,0.10571289
11101,0,47.571976,1.2602539,1.8818359,0.10571289
11103,0,32.433784,-0.277771,2.4716797,0.10571289
11106,0,11.715138,-1.6530762,1.3527832,0.10571289
11111,0,67.54853,-0.993042,-1.0427246,0.10571289
11114,0,37.827095,1.984375,-0.77697754,0.10571289
11117,0,30.859816,-0.8988037,2.0595703,0.10571289
11118,0,22.485714,2.2026367,0.71691895,0.10571289
11119,0,10.874384,1.4912109,1.9470215,0.10571289
11122,0,18.044428,1.7612305,-2.975586,0.10571289
11122,1,10.26078,-1.4116211,-1.0644531,0.10571289
11125,0,37.219837,0.78552246,1.9348145,0.10571289
11125,1,10.261056,2.2441406,-0.7232666,0.10571289
11130,0,38.615017,-0.8640137,-2.762207,0.10571289
11131,0,10.113544,-2.349121,-0.8828125,0.10571289
11132,0,30.11873,-1.4091797,-1.5107422,0.10571289
11132,1,13.076378,-0.87475586,-1.3999023,0.10571289
11134,0,47.307148,-0.053718567,2.274414,0.10571289
11134,1,34.784058,0.50097656,0.18740845,0.10571289
11136,0,13.540792,-1.2785645,-3.0429688,0.10571289
11139,0,35.844536,1.1069336,0.39257812,0.10571289
11140,0,37.867817,-2.0507812,1.7224121,0.10571289
11140,1,37.48961,-1.708252,-1.3879395,0.10571289
11143,0,18.213243,-0.31622314,-0.21179199,0.10571289
11144,0,16.647583,0.22961426,2.8330078,0.10571289
11144,1,12.528564,0.42303467,2.315918,0.10571289
11144,2,11.630562,0.31402588,1.909668,0.10571289
11145,0,15.190698,0.88623047,2.7226562,0.10571289
11148,0,43.03333,-2.275879,-0.10900879,0.10571289
11149,0,26.496075,0.598999,2.8452148,0.10571289
11149,1,18.43949,-1.2741699,1.2216797,0.10571289
11150,0,20.61427,0.635376,-2.9296875,0.10571289
11151,0,183.95184,-1.7363281,-0.76538086,0.10571289
11151,1,91.12958,0.35595703,-2.7958984,0.10571289
11153,0,16.312355,-1.1206055,-2.430664,0.10571289
11154,0,32.53986,-1.8708496,-0.27825928,0.10571289
11155,0,20.098732,-1.7338867,2.4194336,0.10571289
11156,0,12.8083725,-1.2944336,-0.35498047,0.10571289
11157,0,38.00802,1.307373,0.64038086,0.10571289
11158,0,20.250689,2.3671875,1.9833984,0.10571289
11161,0,18.432663,0.0039749146,1.4145508,0.10571289
11164,0,41.6792,-0.37139893,2.8081055,0.10571289
11164,1,39.350906,-0.5493164,-0.27667236,0.10571289
11167,0,42.4207,-0.6682129,0.63671875,0.10571289
11167,1,40.576126,-0.36309814,-2.4746094,0.10571289
11181,0,42.67717,-1.7141113,0.1487732,0.10571289
11181,1,31.133886,-1.2634277,-1.510498,0.10571289
11183,0,15.670893,-1.3435059,-0.7047119,0.10571289
11190,0,54.729866,-0.21005249,-1.4677734,0.10571289
11190,1,24.351284,0.24005127,1.2556152,0.10571289
11190,2,14.96752,-0.14086914,1.7746582,0.10571289
11192,0,25.546797,0.92285156,2.1694336,0.10571289
11194,0,54.873123,-0.8240967,2.6557617,0.10571289
11194,1,29.276482,-1.9306641,-0.29248047,0.10571289
11197,0,97.580025,-2.1245117,-3.0595703,0.10571289
11197,1,78.89354,-1.4140625,-2.334961,0.10571289
11200,0,12.008356,-1.4821777,-1.8615723,0.10571289
11201,0,60.302567,0.25994873,2.3554688,0.10571289
11201,1,31.519484,0.8031006,-0.803833,0.10571289
11201,2,19.54142,1.4768066,0.5554199,0.10571289
11202,0,22.485973,-1.8242188,2.9091797,0.10571289
11204,0,24.984203,0.4814453,-2.5297852,0.10571289
11209,0,43.130814,0.07196045,-0.10916138,0.10571289
11209,1,36.614483,-0.36535645,2.043457,0.10571289
11210,0,92.25511,-2.0825195,-2.9375,0.10571289
11210,1,22.887484,-1.0070801,-0.8979492,0.10571289
11211,0,21.83414,-1.6425781,-2.4716797,0.10571289
11212,0,10.499125,0.34979248,0.9291992,0.10571289
11216,0,26.838116,2.083496,-2.7573242,0.10571289
11217,0,17.190323,2.366211,-0.21362305,0.10571289
11218,0,28.000593,2.1708984,-0.9511719,0.10571289
11224,0,10.102221,2.3198242,0.31988525,0.10571289
11227,0,10.761249,-0.03858185,1.7182617,0.10571289
11229,0,213.61658,0.56274414,-1.0974121,0.10571289
11229,1,67.97842,0.9963379,2.4155273,0.10571289
11240,0,20.07135,-1.6013184,0.39385986,0.10571289
11241,0,14.183635,-2.0180664,1.7102051,0.10571289
11245,0,10.40784,2.3378906,-1.2253418,0.10571289
11246,0,25.70789,-1.159668,-0.0013179779,0.10571289
11248,0,49.709328,2.1396484,-1.2998047,0.10571289
11248,1,39.054028,2.0625,1.932373,0.10571289
11249,0,58.41943,-0.94470215,-0.49816895,0.10571289
11249,1,45.163364,-1.9140625,2.6074219,0.10571289
11250,0,29.082376,1.2175293,2.4506836,0.10571289
11250,1,27.85685,1.1948242,-0.8088379,0.10571289
11252,0,44.094936,-0.29516602,-2.8081055,0.10571289
11252,1,39.649723,0.7763672,-0.2859497,0.10571289
11254,0,51.121586,0.47717285,0.11752319,0.10571289
11254,1,34.44024,1.4384766,-2.959961,0.10571289
11254,2,31.731445,0.38928223,-1.0100098,0.10571289
11258,0,36.41946,-1.3706055,-1.5270996,0.10571289
11258,1,23.773293,1.0373535,0.532959,0.10571289
11261,0,41.161747,-0.042671204,0.76013184,0.10571289
11261,1,32.020016,1.6044922,2.8535156,0.10571289
11263,0,22.301847,-0.95336914,2.505371,0.10571289
11266,0,19.2559,0.8232422,-1.1347656,0.10571289
11267,0,81.54347,1.9560547,-2.458496,0.10571289
11272,0,13.180161,0.29449463,-2.7348633,0.10571289
11272,1,11.281388,-0.68811035,0.64660645,0.10571289
11275,0,10.498566,2.1811523,-2.5317383,0.10571289
11276,0,67.297264,-2.2211914,1.0065918,0.10571289
11276,1,25.99652,-2.0336914,-2.4018555,0.10571289
11277,0,14.404477,-1.1789551,-2.6176758,0.10571289
11279,0,68.36074,1.0354004,-0.77282715,0.10571289
11279,1,58.89628,0.701416,-2.4355469,0.10571289
11285,0,31.044392,0.19958496,-1.5900879,0.10571289
11285,1,13.532082,0.18560791,0.8010254,0.10571289
11286,0,23.570923,-0.18222046,-0.6965332,0.10571289
11289,0,44.037193,-0.269104,1.0424805,0.10571289
11292,0,13.001586,-0.21957397,-2.0771484,0.10571289
11294,0,11.952896,0.025043488,-0.20101929,0.10571289
11294,1,11.30926,-0.62280273,-0.8519287,0.10571289
11296,0,30.76926,-1.1757812,1.1333008,0.10571289
11296,1,30.278969,-1.4968262,-1.3376465,0.10571289
11301,0,120.33735,1.2121582,-2.418457,0.10571289
11301,1,36.24658,1.1777344,2.3969727,0.10571289
11308,0,11.855275,-0.9923096,-3.090332,0.10571289
11308,1,11.332271,-0.5965576,-2.5405273,0.10571289
11309,0,11.685125,0.47070312,1.4777832,0.10571289
11313,0,18.85663,1.795166,1.7487793,0.10571289
11314,0,24.067028,-0.6538086,-1.1884766,0.10571289
11317,0,60.800568,-2.1064453,-3.036621,0.10571289
11317,1,28.579203,-2.0078125,-1.8132324,0.10571289
11317,2,11.876042,-2.2421875,-2.4042969,0.10571289
11325,0,56.076992,-1.6037598,-2.994629,0.10571289
11325,1,41.47286,-1.2194824,0.8144531,0.10571289
11332,0,26.75001,0.87805176,-2.4624023,0.10571289
11334,0,50.198032,-0.5430908,-1.3791504,0.10571289
11334,1,14.251299,-0.56640625,-1.2158203,0.10571289
11339,0,35.63934,-1.5058594,2.7695312,0.10571289
11341,0,22.293493,2.3510742,-0.8034668,0.10571289
11341,1,11.006556,2.3579102,-1.1401367,0.10571289
11346,0,12.484036,-0.64819336,-0.6196289,0.10571289
11348,0,12.511062,2.369629,-0.89172363,0.10571289
11350,0,72.64618,-1.7556152,-2.288086,0.10571289
11350,1,25.72748,-0.96118164,0.021263123,0.10571289
11351,0,40.3441,1.7272949,-2.5878906,0.10571289
11351,1,23.425936,1.2602539,0.3540039,0.10571289
11351,2,10.7191725,0.0018150806,-1.2995605,0.10571289
11354,0,30.733124,-0.6583252,0.6525879,0.10571289
11355,0,96.28669,-0.9260254,-2.3076172,0.10571289
11355,1,52.77382,-2.3027344,2.741211,0.10571289
11355,2,44.383457,-1.4445801,2.5830078,0.10571289
11356,0,13.906036,0.88183594,-1.0986328,0.10571289
11357,0,15.819037,-1.9724121,1.4279785,0.10571289
11358,0,107.34118,0.881958,-2.8452148,0.10571289
11358,1,85.833694,1.1157227,0.06159973,0.10571289
11358,2,60.187256,1.6787109,2.5332031,0.10571289
11359,0,20.428871,2.1264648,3.0615234,0.10571289
11359,1,16.3576,-0.76293945,1.6977539,0.10571289
11359,2,13.824452,-0.32861328,-0.35284424,0.10571289
11362,0,16.480614,1.8330078,0.3319702,0.10571289
11363,0,23.507135,1.1560059,-0.44836426,0.10571289
11366,0,28.222517,0.96691895,-0.776001,0.10571289
11368,0,16.947765,-1.2390137,-1.6730957,0.10571289
11371,0,25.992718,-1.6774902,2.659668,0.10571289
11375,0,16.456614,2.102539,-0.380188,0.10571289
11377,0,14.586817,-0.18347168,-2.7924805,0.10571289
11379,0,40.126358,2.3740234,-0.35894775,0.10571289
11385,0,98.8978,1.090332,2.0058594,0.10571289
11385,1,16.209513,2.2036133,-0.7039795,0.10571289
11386,0,50.080273,0.09536743,-0.1307373,0.10571289
11386,1,30.474802,-0.7149658,2.489746,0.10571289
11390,0,10.674578,-0.6888428,-0.40911865,0.10571289
11393,0,112.629326,2.0795898,-0.5522461,0.10571289
11393,1,14.241449,0.45007324,1.0046387,0.10571289
11396,0,48.012276,1.6992188,2.4785156,0.10571289
11396,1,18.291922,1.3474121,-0.31030273,0.10571289
11400,0,60.919018,-1.9902344,2.6503906,0.10571289
11405,0,39.601353,0.8753662,1.3051758,0.10571289
11405,1,14.288964,0.5097656,1.3666992,0.10571289
11407,0,38.729652,-0.07395935,0.09700012,0.10571289
11409,0,19.744429,-0.21054077,-0.11764526,0.10571289
11413,0,15.286026,-1.3076172,1.7631836,0.10571289
11413,1,14.191403,-1.3640137,1.486084,0.10571289
11416,0,12.834589,0.45257568,-2.574707,0.10571289
11421,0,24.362253,0.45385742,0.26293945,0.10571289
11423,0,50.417206,-2.3950195,-2.3105469,0.10571289
11424,0,20.312714,0.028121948,-0.54138184,0.10571289
11425,0,35.30577,-1.1713867,2.6816406,0.10571289
11428,0,68.86133,-2.3320312,2.2832031,0.10571289
11428,1,48.833385,-2.2055664,-2.084961,0.10571289
11429,0,11.4747505,-0.9569092,0.18392944,0.10571289
11433,0,37.819496,1.552002,2.2661133,0.10571289
11434,0,21.993662,-1.1604004,-2.4975586,0.10571289
11448,0,17.773937,-1.1623535,2.5751953,0.10571289
11450,0,15.266394,-2.3198242,-0.63049316,0.10571289
11454,0,12.400332,1.9919434,-1.9050293,0.10571289
11456,0,11.656247,0.6912842,1.2062988,0.10571289
11465,0,63.36094,0.81469727,-0.44226074,0.10571289
11465,1,36.66045,0.43066406,1.8457031,0.10571289
11466,0,41.397152,-0.55285645,-2.7617188,0.10571289
11466,1,33.351654,-1.7424316,0.17510986,0.10571289
11468,0,42.092793,-0.9265137,0.2399292,0.10571289
11468,1,22.743687,-0.77770996,-2.8613281,0.10571289
11470,0,27.7526,0.027130127,-2.1748047,0.10571289
11472,0,58.36131,-0.5671387,-1.1020508,0.10571289
11472,1,29.959269,-1.3322754,2.1044922,0.10571289
11474,0,17.668137,1.8493652,2.3422852,0.10571289
11474,1,13.118877,0.29418945,-0.29083252,0.10571289
11476,0,27.189564,-1.833252,2.6489258,0.10571289
11477,0,44.074722,1.2687988,2.1411133,0.10571289
11477,1,24.98346,0.44207764,-0.9324951,0.10571289
11477,2,11.542659,0.7260742,-1.2770996,0.10571289
11479,0,51.88853,-1.5939941,-2.7700195,0.10571289
11481,0,46.801235,-2.0200195,-1.4724121,0.10571289
11481,1,16.308735,-2.3774414,1.2514648,0.10571289
11486,0,22.042036,2.083496,-2.2216797,0.10571289
11489,0,15.505886,-2.288086,2.5634766,0.10571289
11490,0,14.372267,1.5935059,1.3830566,0.10571289
11493,0,46.315422,-0.86621094,3.0327148,0.10571289
11495,0,26.012962,-1.1577148,-0.13116455,0.10571289
11496,0,11.512294,0.03627777,2.0395508,0.10571289
11497,0,35.353367,1.8452148,1.3395996,0.10571289
11497,1,34.791145,0.3711548,2.2670898,0.10571289
11497,2,31.53945,1.9382324,-0.6940918,0.10571289
11497,3,29.522818,0.009511948,2.8110352,0.10571289
11503,0,27.811752,-0.123703,-0.21905518,0.10571289
11503,1,19.439306,-0.2695923,2.729004,0.10571289
11506,0,39.172012,-0.56640625,-0.85009766,0.10571289
11506,1,35.85383,-1.9970703,2.9956055,0.10571289
11506,2,27.353859,-2.0644531,1.8747559,0.10571289
11508,0,35.744125,-0.5140381,-2.7089844,0.10571289
11508,1,25.814104,-1.6811523,0.22805786,0.10571289
11509,0,45.56909,-0.00758934,1.4099121,0.10571289
11509,1,28.30494,-0.013448715,1.5158691,0.10571289
11509,2,10.531579,0.22293091,1.1921387,0.10571289
11520,0,71.04306,-1.4619141,-2.7631836,0.10571289
11520,1,11.177855,-0.68652344,-0.14480591,0.10571289
11521,0,14.872505,-0.5234375,-0.51220703,0.10571289
11521,1,14.845076,0.40673828,1.5544434,0.10571289
11521,2,11.664603,-1.489502,-2.9072266,0.10571289
11524,0,37.36563,0.845459,-2.7163086,0.10571289
11529,0,14.736311,1.4680176,0.2630005,0.10571289
11530,0,12.531616,-1.5131836,-0.90185547,0.10571289
11535,0,18.32351,2.1933594,2.9453125,0.10571289
11541,0,19.139004,-1.4133301,-1.6291504,0.10571289
11546,0,41.38626,-2.1010742,1.1325684,0.10571289
11549,0,60.721478,1.0727539,-0.7342529,0.10571289
11549,1,11.762985,0.64086914,-0.8005371,0.10571289
11553,0,63.345093,-1.7492676,-2.104004,0.10571289
11553,1,40.131916,-2.2978516,0.7989502,0.10571289
11554,0,72.20793,-0.06100464,0.31085205,0.10571289
11554,1,30.86552,-0.22598267,-0.16445923,0.10571289
11558,0,13.686365,-0.5744629,-0.17382812,0.10571289
11558,1,12.730095,-0.47155762,-0.7980957,0.10571289
11562,0,23.70331,1.6433105,-2.3447266,0.10571289
11567,0,25.37013,0.06808472,-2.647461,0.10571289
11569,0,17.543852,1.1340332,2.440918,0.10571289
11574,0,26.897608,-2.2768555,-0.8284912,0.10571289
11577,0,26.869356,2.3457031,2.5297852,0.10571289
11577,1,11.303606,0.395813,1.0217285,0.10571289
11578,0,36.101456,0.3446045,0.074539185,0.10571289
11581,0,202.93776,0.30218506,-1.1462402,0.10571289
11581,1,18.436312,-0.74609375,-0.078201294,0.10571289
11582,0,13.204897,0.7244873,3.130371,0.10571289
11582,1,13.098653,-0.8255615,2.4506836,0.10571289
11584,0,10.594103,-0.29699707,1.0837402,0.10571289
11592,0,15.486686,-0.55859375,-2.8984375,0.10571289
11597,0,18.096682,-0.75512695,-0.18099976,0.10571289
11600,0,73.645546,0.30010986,1.8203125,0.10571289
11600,1,68.95007,0.87597656,0.5794678,0.10571289
11601,0,39.631676,-0.056373596,-1.4345703,0.10571289
11601,1,19.301327,1.0488281,1.7282715,0.10571289
11601,2,13.508234,0.5760498,1.5932617,0.10571289
11605,0,36.15082,0.10951233,-2.1010742,0.10571289
11605,1,35.608932,1.1081543,0.9440918,0.10571289
11613,0,28.24179,1.7817383,1.7612305,0.10571289
11615,0,46.095062,2.3144531,0.77233887,0.10571289
11617,0,17.254148,-1.0007324,1.2009277,0.10571289
11626,0,17.72394,0.6503906,2.8188477,0.10571289
11630,0,17.371986,1.0895996,2.1142578,0.10571289
11632,0,79.260506,0.732666,-0.3616333,0.10571289
11633,0,12.385835,-1.5615234,-1.5905762,0.10571289
11634,0,16.290865,1.1240234,-2.9282227,0.10571289
11642,0,35.441856,2.3183594,-1.9477539,0.10571289
11642,1,35.206356,1.9221191,1.3442383,0.10571289
11643,0,86.7326,1.385498,0.25964355,0.10571289
11643,1,65.82587,1.9487305,-2.1870117,0.10571289
11643,2,57.651005,2.2402344,1.2929688,0.10571289
11649,0,15.450619,2.2841797,-2.418457,0.10571289
11659,0,55.68595,0.099823,-0.07852173,0.10571289
11659,1,12.062232,-1.8444824,1.2128906,0.10571289
11660,0,35.793167,-0.90856934,-2.5639648,0.10571289
11660,1,14.84547,-0.55444336,0.7668457,0.10571289
11662,0,44.56906,0.46496582,-0.32861328,0.10571289
11662,1,32.36681,-0.91296387,2.4697266,0.10571289
11667,0,58.550034,-0.07475281,2.6533203,0.10571289
11667,1,39.50931,-0.6972656,-0.9406738,0.10571289
11667,2,24.335169,-1.5839844,0.54663086,0.10571289
11668,0,58.90704,1.7695312,2.0874023,0.10571289
11672,0,34.296024,0.39575195,2.2368164,0.10571289
11672,1,22.164265,-1.7573242,-1.7453613,0.10571289
11674,0,11.970236,-2.3955078,-2.1845703,0.10571289
11675,0,35.41207,-1.2492676,-0.7486572,0.10571289
11677,0,127.86108,0.18661499,0.6604004,0.10571289
11677,1,16.465275,-0.22964478,-1.9833984,0.10571289
11687,0,27.035261,-1.5732422,2.2285156,0.10571289
11691,0,22.404413,0.6883545,0.8376465,0.10571289
11693,0,52.597298,0.87524414,0.35632324,0.10571289
11693,1,30.216105,2.0649414,-2.5878906,0.10571289
11696,0,64.651596,1.534668,1.5202637,0.10571289
11696,1,23.493982,0.29364014,-1.9194336,0.10571289
11697,0,64.70168,0.48413086,0.39343262,0.10571289
11697,1,30.394693,-0.05709076,-3.1274414,0.10571289
11700,0,60.721256,-0.6102295,-0.8967285,0.10571289
11700,1,59.746178,-1.1208496,0.6875,0.10571289
11700,2,27.549873,-0.72802734,2.0932617,0.10571289
11704,0,25.948282,-1.1235352,-2.4335938,0.10571289
11705,0,46.11302,0.88671875,0.97595215,0.10571289
11705,1,22.930511,1.5419922,-2.446289,0.10571289
11706,0,21.988771,1.1472168,-0.8516846,0.10571289
11708,0,11.741233,-1.217041,-1.5571289,0.10571289
11716,0,37.015434,0.4362793,-1.3132324,0.10571289
11716,1,19.294378,2.0356445,1.3864746,0.10571289
11716,2,15.400719,1.354248,1.892334,0.10571289
11717,0,71.09576,-2.0615234,-2.5180664,0.10571289
11717,1,28.21682,-1.5444336,0.78515625,0.10571289
11721,0,19.744196,-1.2758789,-1.8598633,0.10571289
11724,0,17.412477,-1.4279785,2.350586,0.10571289
11729,0,46.675014,-2.1166992,1.310791,0.10571289
11731,0,32.744095,-0.91552734,-0.11581421,0.10571289
11731,1,16.076702,-2.3520508,-2.8378906,0.10571289
11736,0,30.665413,0.2109375,-1.6982422,0.10571289
11736,1,17.286901,-1.6794434,1.404541,0.10571289
11736,2,10.410838,-1.3278809,2.034668,0.10571289
11739,0,13.291979,-0.016010284,-1.3469238,0.10571289
11739,1,11.641669,0.95666504,-1.5861816,0.10571289
11741,0,22.780361,1.704834,0.9395752,0.10571289
11742,0,14.709994,-1.9055176,-0.43963623,0.10571289
11746,0,46.22774,0.098861694,2.8642578,0.10571289
11759,0,10.5568,1.206543,-2.1044922,0.10571289
11760,0,42.823788,2.168457,0.88916016,0.10571289
11761,0,12.809776,1.3654785,-1.7216797,0.10571289
11762,0,19.034754,0.6553955,-1.9382324,0.10571289
